time,tok,code,aligned,homed,ms,U_before,U_after,U_res,U_idx,U_err,R_before,R_after,R_res,R_idx,R_err,F_before,F_after,F_res,F_idx,F_err,D_before,D_after,D_res,D_idx,D_err,L_before,L_after,L_res,L_idx,L_err,B_before,B_after,B_res,B_idx,B_err
1787463932.184,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,2481,3501,-4,2,-2,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463932.324,D',0,1,-,119.0,3136,3133,-3,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,3501,439,10,3,0,1250,1250,0,0,-1,1235,1236,1,0,-16
1787463932.459,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,439,1461,-2,0,0,1250,1249,-1,0,-2,1235,1236,1,0,-16
1787463932.596,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,1461,2481,-4,1,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463932.734,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,2481,3501,-4,2,-2,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463932.874,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,3501,439,10,3,0,1249,1249,0,0,-2,1236,1236,0,0,-16
1787463933.011,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1091,0,0,0,674,673,-1,3,-8,439,1461,-2,0,0,1250,1249,-1,0,-2,1236,1236,0,0,-16
1787463933.147,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,1461,2481,-4,1,0,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463933.286,D',0,1,-,119.0,3135,3134,-1,2,2,1091,1090,-1,0,-1,674,673,-1,3,-8,2481,3501,-4,2,-2,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463933.421,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,3501,439,10,3,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463933.559,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,439,1461,-2,0,0,1249,1249,0,0,-2,1236,1235,-1,0,-17
1787463933.699,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,1461,2481,-4,1,0,1250,1250,0,0,-1,1235,1236,1,0,-16
1787463933.834,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,2481,3501,-4,2,-2,1249,1249,0,0,-2,1235,1236,1,0,-16
1787463933.973,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,3501,439,10,3,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463934.109,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,439,1461,-2,0,0,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463934.248,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,1461,2480,-5,1,-1,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463934.384,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1091,0,0,0,674,673,-1,3,-8,2481,3501,-4,2,-2,1250,1249,-1,0,-2,1236,1235,-1,0,-17
1787463934.522,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,3501,439,10,3,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463934.659,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,439,1461,-2,0,0,1249,1249,0,0,-2,1235,1236,1,0,-16
1787463934.796,D',0,1,-,119.0,3136,3133,-3,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,1461,2481,-4,1,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463934.937,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,2481,3501,-4,2,-2,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463935.074,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,3501,439,10,3,0,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463935.209,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,439,1461,-2,0,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463935.348,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,1462,2481,-5,1,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463935.485,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1091,0,0,0,674,674,0,3,-7,2481,3500,-5,2,-3,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463935.621,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,3501,439,10,3,0,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463935.759,D',0,1,-,119.0,3136,3133,-3,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,439,1461,-2,0,0,1249,1249,0,0,-2,1236,1236,0,0,-16
1787463935.899,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,1461,2481,-4,1,0,1249,1249,0,0,-2,1236,1236,0,0,-16
1787463936.037,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,2481,3501,-4,2,-2,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463936.174,D',0,1,-,119.0,3136,3133,-3,2,1,1091,1091,0,0,0,674,673,-1,3,-8,3501,439,10,3,0,1250,1250,0,0,-1,1236,1236,0,0,-16
1787463936.311,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,439,1461,-2,0,0,1249,1249,0,0,-2,1236,1236,0,0,-16
1787463936.446,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,1461,2481,-4,1,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463936.584,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,2481,3501,-4,2,-2,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463936.722,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,3501,439,10,3,0,1249,1250,1,0,-1,1235,1235,0,0,-17
1787463936.859,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,439,1461,-2,0,0,1250,1250,0,0,-1,1235,1235,0,0,-17
1787463936.997,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,1461,2481,-4,1,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463937.134,D',0,1,-,119.0,3135,3134,-1,2,2,1091,1090,-1,0,-1,674,673,-1,3,-8,2481,3501,-4,2,-2,1250,1250,0,0,-1,1236,1236,0,0,-16
1787463937.271,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,3501,439,10,3,0,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463937.411,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,439,1461,-2,0,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463937.546,D',0,1,-,119.0,3136,3133,-3,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,1461,2481,-4,1,0,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463937.686,D',0,1,-,119.0,3136,3133,-3,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,2481,3501,-4,2,-2,1250,1250,0,0,-1,1235,1236,1,0,-16
1787463937.823,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,3501,439,10,3,0,1250,1250,0,0,-1,1235,1235,0,0,-17
1787463937.960,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,439,1461,-2,0,0,1249,1249,0,0,-2,1236,1236,0,0,-16
1787463938.097,D',0,1,-,119.0,3136,3133,-3,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,1461,2481,-4,1,0,1250,1250,0,0,-1,1235,1236,1,0,-16
1787463938.234,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,2481,3501,-4,2,-2,1250,1250,0,0,-1,1236,1236,0,0,-16
1787463938.371,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,3501,439,10,3,0,1249,1249,0,0,-2,1235,1236,1,0,-16
1787463938.509,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,439,1461,-2,0,0,1249,1249,0,0,-2,1236,1236,0,0,-16
1787463938.648,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,1461,2481,-4,1,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463938.784,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,2481,3501,-4,2,-2,1250,1250,0,0,-1,1235,1236,1,0,-16
1787463938.923,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,3501,439,10,3,0,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463939.059,D',0,1,-,119.0,3136,3133,-3,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,439,1461,-2,0,0,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463939.198,D',0,1,-,119.0,3135,3134,-1,2,2,1091,1090,-1,0,-1,674,674,0,3,-7,1461,2481,-4,1,0,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463939.333,D',0,1,-,119.0,3136,3133,-3,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,2481,3501,-4,2,-2,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463939.474,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,3501,439,10,3,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463939.609,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,439,1461,-2,0,0,1249,1249,0,0,-2,1235,1236,1,0,-16
1787463939.746,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1091,0,0,0,674,673,-1,3,-8,1461,2481,-4,1,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463939.884,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,2481,3501,-4,2,-2,1250,1250,0,0,-1,1236,1235,-1,0,-17
1787463940.021,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,3501,439,10,3,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463940.159,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,439,1461,-2,0,0,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463940.296,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,1461,2481,-4,1,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463940.434,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1091,0,0,0,674,673,-1,3,-8,2481,3501,-4,2,-2,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463940.571,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,3501,439,10,3,0,1249,1249,0,0,-2,1236,1236,0,0,-16
1787463940.708,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,439,1461,-2,0,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463940.846,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,1461,2481,-4,1,0,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463940.984,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,2481,3501,-4,2,-2,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463941.121,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,3501,439,10,3,0,1249,1249,0,0,-2,1235,1236,1,0,-16
1787463941.259,D',0,1,-,119.0,3136,3133,-3,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,439,1461,-2,0,0,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463941.396,D',0,1,-,119.0,3136,3133,-3,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,1461,2481,-4,1,0,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463941.534,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,2481,3501,-4,2,-2,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463941.673,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,3501,439,10,3,0,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463941.809,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1091,0,0,0,674,674,0,3,-7,439,1461,-2,0,0,1249,1250,1,0,-1,1236,1235,-1,0,-17
1787463941.946,D',0,1,-,119.0,3136,3133,-3,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,1461,2481,-4,1,0,1249,1250,1,0,-1,1235,1235,0,0,-17
1787463942.084,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,2481,3501,-4,2,-2,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463942.221,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,3501,439,10,3,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463942.359,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,439,1461,-2,0,0,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463942.496,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,1461,2481,-4,1,0,1249,1250,1,0,-1,1236,1235,-1,0,-17
1787463942.634,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,2481,3501,-4,2,-2,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463942.771,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1091,0,0,0,674,674,0,3,-7,3501,439,10,3,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463942.909,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,439,1461,-2,0,0,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463943.046,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,1461,2481,-4,1,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463943.183,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1091,0,0,0,674,673,-1,3,-8,2481,3501,-4,2,-2,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463943.322,D',0,1,-,119.0,3136,3133,-3,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,3501,439,10,3,0,1249,1249,0,0,-2,1235,1236,1,0,-16
1787463943.458,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,439,1461,-2,0,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463943.595,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,1461,2481,-4,1,0,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463943.736,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1091,0,0,0,674,673,-1,3,-8,2481,3501,-4,2,-2,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463943.871,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,3501,439,10,3,0,1249,1249,0,0,-2,1235,1236,1,0,-16
1787463944.008,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,439,1461,-2,0,0,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463944.148,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,1461,2481,-4,1,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463944.284,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,2481,3501,-4,2,-2,1249,1249,0,0,-2,1236,1236,0,0,-16
1787463944.421,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,3501,439,10,3,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463944.558,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,439,1461,-2,0,0,1249,1249,0,0,-2,1235,1235,0,0,-17
1787463944.697,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1091,0,0,0,674,673,-1,3,-8,1461,2481,-4,1,0,1250,1249,-1,0,-2,1236,1235,-1,0,-17
1787463944.834,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,2481,3501,-4,2,-2,1249,1249,0,0,-2,1236,1236,0,0,-16
1787463944.971,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,3501,439,10,3,0,1249,1249,0,0,-2,1235,1236,1,0,-16
1787463945.108,D',0,1,-,119.0,3135,3134,-1,2,2,1091,1091,0,0,0,674,673,-1,3,-8,439,1461,-2,0,0,1249,1250,1,0,-1,1236,1235,-1,0,-17
1787463945.247,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1091,0,0,0,674,673,-1,3,-8,1461,2481,-4,1,0,1249,1249,0,0,-2,1236,1235,-1,0,-17
1787463945.383,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,2481,3501,-4,2,-2,1249,1250,1,0,-1,1236,1235,-1,0,-17
1787463945.521,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1091,0,0,0,674,674,0,3,-7,3501,439,10,3,0,1249,1249,0,0,-2,1235,1235,0,0,-17
1787463945.658,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,439,1461,-2,0,0,1249,1250,1,0,-1,1235,1235,0,0,-17
1787463945.795,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,1461,2481,-4,1,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463945.934,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,2481,3501,-4,2,-2,1249,1249,0,0,-2,1235,1236,1,0,-16
1787463946.072,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,3501,439,10,3,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463946.208,D',0,1,-,119.0,3136,3133,-3,2,1,1091,1091,0,0,0,674,673,-1,3,-8,439,1461,-2,0,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463946.347,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,1461,2481,-4,1,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463946.486,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,2481,3501,-4,2,-2,1249,1250,1,0,-1,1236,1235,-1,0,-17
1787463946.622,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,3501,439,10,3,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463946.761,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,439,1461,-2,0,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463946.896,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,1461,2481,-4,1,0,1249,1249,0,0,-2,1235,1236,1,0,-16
1787463947.033,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,2481,3501,-4,2,-2,1249,1249,0,0,-2,1235,1235,0,0,-17
1787463947.171,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,3501,439,10,3,0,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463947.310,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,439,1461,-2,0,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463947.449,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,1461,2481,-4,1,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463947.584,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,2481,3501,-4,2,-2,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463947.720,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,3501,439,10,3,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463947.860,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,439,1461,-2,0,0,1249,1250,1,0,-1,1235,1235,0,0,-17
1787463947.996,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,1461,2481,-4,1,0,1249,1249,0,0,-2,1235,1235,0,0,-17
1787463948.134,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,2481,3501,-4,2,-2,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463948.272,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,3501,439,10,3,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463948.408,D',0,1,-,119.0,3136,3133,-3,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,439,1461,-2,0,0,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463948.546,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1091,0,0,0,674,673,-1,3,-8,1461,2481,-4,1,0,1250,1250,0,0,-1,1236,1236,0,0,-16
1787463948.683,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,2481,3501,-4,2,-2,1249,1250,1,0,-1,1236,1235,-1,0,-17
1787463948.822,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1091,0,0,0,674,674,0,3,-7,3501,439,10,3,0,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463948.958,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,439,1461,-2,0,0,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463949.095,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,1461,2481,-4,1,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463949.234,D',0,1,-,119.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,2481,3501,-4,2,-2,1249,1250,1,0,-1,1236,1235,-1,0,-17
1787463949.513,D2,0,1,-,219.0,3135,3133,-2,2,1,1091,1091,0,0,0,674,673,-1,3,-8,3500,1461,9,0,0,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463949.751,D2,0,1,-,219.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,1462,3501,-9,2,-2,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463949.989,D2,0,1,-,219.0,3135,3133,-2,2,1,1091,1091,0,0,0,674,673,-1,3,-8,3501,1461,8,0,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463950.228,D2,0,1,-,219.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,1461,3501,-8,2,-2,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463950.463,D2,0,1,-,219.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,3501,1461,8,0,0,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463950.701,D2,0,1,-,219.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,1462,3501,-9,2,-2,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463950.939,D2,0,1,-,219.0,3136,3133,-3,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,3501,1461,8,0,0,1249,1249,0,0,-2,1235,1236,1,0,-16
1787463951.175,D2,0,1,-,219.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,1461,3501,-8,2,-2,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463951.414,D2,0,1,-,219.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,3501,1461,8,0,0,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463951.651,D2,0,1,-,219.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,674,0,3,-7,1462,3501,-9,2,-2,1249,1249,0,0,-2,1236,1236,0,0,-16
1787463951.888,D2,0,1,-,219.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,3501,1461,8,0,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463952.126,D2,0,1,-,219.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,1462,3501,-9,2,-2,1249,1249,0,0,-2,1236,1236,0,0,-16
1787463952.364,D2,0,1,-,219.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,3501,1461,8,0,0,1249,1250,1,0,-1,1236,1236,0,0,-16
1787463952.601,D2,0,1,-,219.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,1462,3501,-9,2,-2,1250,1250,0,0,-1,1235,1236,1,0,-16
1787463952.838,D2,0,1,-,219.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,3501,1461,8,0,0,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463953.078,D2,0,1,-,219.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,1462,3501,-9,2,-2,1249,1250,1,0,-1,1235,1236,1,0,-16
1787463953.314,D2,0,1,-,219.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,3501,1461,8,0,0,1249,1249,0,0,-2,1235,1235,0,0,-17
1787463953.551,D2,0,1,-,219.0,3135,3133,-2,2,1,1091,1090,-1,0,-1,674,673,-1,3,-8,1462,3501,-9,2,-2,1249,1250,1,0,-1,1235,1236,1,0,-16
